timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
18988,None,0.0129819,0.0120193
18989,0.0131279,None,None
19019,0.013119,0.0130117,0.0125468
19051,0.013119,0.0129938,0.0125647
19131,0.013119,0.0129998,0.0132173
19178,0.013119,0.0128835,0.012961
19211,0.013119,0.0129014,0.012657
19353,0.013119,0.0127733,0.0120997
19401,0.013119,0.0127286,0.0125289
19433,0.013119,0.0126779,0.0120819
19464,None,None,0.0121713
19465,0.013119,0.01266,None
19765,0.0131279,0.0126123,0.0126302
19796,0.0131279,0.0126988,0.0130475
19828,0.0131279,0.0127465,0.0131458
19860,0.0131279,0.0127405,0.0131398
19940,0.0131279,0.0129253,0.0133336
19971,None,None,0.0135303
19972,0.0131279,0.012973,None
19987,0.0131279,0.0129342,0.0133812
20195,0.0131071,0.0130683,0.0133514
20242,0.0131071,0.0130266,0.0137448
20273,None,0.0130415,0.0134259
20274,0.0131071,None,None
20335,0.0131071,0.0132143,0.0137031
20368,0.0131071,0.0132173,0.0135809
20399,None,0.013268,0.0132352
20400,0.0131071,None,None
20431,0.0131071,0.013271,0.01342
20573,0.0131071,0.0131547,0.0129342
20588,0.0131071,0.0131488,0.0126272
20683,0.0131071,0.013122,0.0124931
20762,0.0131071,0.0130951,0.0125498
20793,None,0.0130802,0.0124484
20794,0.0131071,None,None
20810,0.0131071,0.0130653,0.0127047
20842,0.0131071,0.0131041,0.0127465
20873,None,0.0130326,0.0124216
20874,0.0131071,None,None
20953,0.0131071,0.0128984,0.0125974
20985,0.0131071,0.0129133,0.0125229
21016,0.0131071,0.0129074,0.0123709
21048,0.0130981,0.0129998,0.0128865
21096,0.0130981,0.0129998,0.0139117
21174,0.0130981,0.0130028,0.0134706
21298,0.0130981,0.012958,0.0131279
21333,0.0130981,0.0129431,0.0131279
21458,0.0130981,0.012961,0.0131935
21522,0.0130892,0.0129998,0.0134915
21600,0.0130892,0.0130862,0.013113
21632,0.0130892,0.0130802,0.0131428
21663,None,None,0.0134617
21664,0.0130892,0.0131428,None
21695,0.0130892,0.0131756,0.0131547
21807,0.0130892,0.0131667,0.013274
21839,0.0130892,0.0131398,0.0130355
21855,0.0130892,0.0131518,0.0126362
21887,0.0130892,0.0131935,0.0126213
21918,None,None,0.0128746
21919,0.0130892,0.013262,None
21982,None,0.0132531,0.0132591
21983,0.0130892,None,None
22014,0.0130892,0.013268,0.0129372
22110,0.013119,0.0132382,0.0135422
22142,0.013119,0.0131726,0.0135988
22222,0.013119,0.0131667,0.0134259
22252,None,0.0132382,0.0132054
22253,0.013119,None,None
22284,None,0.0132591,0.0130713
22285,0.013119,None,None
22300,0.013119,0.0132263,0.0131369
22332,0.013119,0.0132352,0.0133991
22428,0.013119,0.0131071,0.0126749
22460,0.013119,0.0130832,0.0121742
22491,None,0.0131696,0.0126511
22492,0.013119,None,None
22523,0.0131309,0.0131458,0.0130564
22539,None,None,0.0131547
22540,0.0131309,0.0131756,None
22619,0.0131309,0.013274,0.0138074
22650,0.0131309,0.0131905,0.0139862
22666,0.0131309,0.0132143,0.0140458
22697,None,None,0.0135183
22698,0.0131309,0.0131816,None
22729,None,None,0.0130028
22730,0.0131309,0.0131786,None
22761,None,0.0131369,0.012961
22762,0.0131309,None,None
22841,0.0131309,0.0132024,0.013113
22857,0.0131309,0.0132501,0.0128359
22889,0.0131309,0.013274,0.0130713
22920,None,None,0.0131726
22921,0.0131309,0.0132293,None
22952,None,0.0132591,0.0133216
22953,0.0131309,None,None
23032,None,0.0131786,0.0132024
23033,0.0131339,None,None
23144,0.0131339,0.0131696,0.0132769
23223,None,None,0.0130564
23224,0.0131339,0.0131041,None
23255,None,0.0130653,0.0129282
23256,0.0131339,None,None
23272,0.0131339,0.0130594,0.0128001
23304,0.0131339,0.0130296,0.0125647
23463,0.0131339,0.0130624,0.0119984
23511,0.0131339,0.0129312,0.0125527
23527,0.013119,0.0128746,0.012514
23558,None,0.0129312,0.0128865
23559,0.013119,None,None
23638,0.013119,0.0129312,0.0130862
23670,0.013119,0.0128299,0.0131279
23686,0.013119,0.0128776,0.0130773
23717,0.013119,0.0128895,0.0131041
23764,0.013119,0.0129789,0.0130743
23841,0.013119,0.0130326,0.0135541
24032,0.0131667,0.0131339,0.0137329
24064,0.0131667,0.0130981,0.0132948
24096,0.0131667,0.0131458,0.0133753
24128,0.0131667,0.0131607,0.013268
24160,0.0131667,0.0130951,0.0130594
24239,None,0.0130773,0.0127733
24240,0.0131667,None,None
24271,0.0131667,0.013122,0.0126749
24302,0.0131667,0.0132054,0.0131339
24334,0.0131667,0.0132948,0.0133306
24382,0.0131667,0.0133514,0.0135481
24477,0.0131667,0.0133574,0.013265
24525,0.0131518,0.0133902,0.0129282
24653,0.0131518,0.0134438,0.0136465
24701,0.0131518,0.0134975,0.0137031
24732,None,None,0.0137717
24733,0.0131518,0.0134945,None
24765,0.0131518,0.0134885,0.0133455
24844,0.0131518,0.0133961,0.0133187
24892,0.0131518,0.0133991,0.0136912
24924,0.0131518,0.0132799,0.0133634
24956,0.0131518,0.0132233,0.0129372
24987,0.0131518,0.0131935,0.0128239
25066,0.0131339,0.0133038,0.0130743
25112,0.0131339,0.0133365,0.0132859
25144,0.0131339,0.0133693,0.0138193
25176,0.0131339,0.0134438,0.0141472
25256,0.0131339,0.0133783,0.0133216
25288,0.0131339,0.0133604,0.0131667
25320,0.0131339,0.0133127,0.0132978
25495,0.0131339,0.0133425,0.0131547
25542,None,0.0135064,0.0139743
25543,0.0131607,None,None
25574,0.0131607,0.0134826,0.0142366
25605,0.0131607,0.0135154,0.0142664
25684,0.0131607,0.0135452,0.0145614
25714,None,0.013563,0.014174
25715,0.0131607,None,None
25745,0.0131607,0.0135601,0.0139207
25888,None,0.471762,2.34376
25889,0.0131607,None,None
25920,0.0131607,0.692472,3.63772
25952,0.0131607,0.917262,4.75767
25983,None,None,5.89469
25984,0.0131607,1.2147,None
26207,0.159413,2.90706,7.6888
26447,0.159413,4.19908,4.88616
26743,None,5.2608,3.10793
26744,0.467443,None,None
26775,0.467443,5.27174,1.96854
26806,0.467443,5.27224,0.864092
26838,None,None,0.205934
26839,0.467443,5.19552,None
27109,0.539282,3.1814,0.00497699
27139,None,2.95,0.00566244
27140,0.539282,None,None
27171,0.539282,2.69344,0.00683665
27187,0.539282,2.53976,0.00717342
27218,0.539282,2.29234,0.00816584
27298,0.539282,1.73056,0.00920296
27344,0.539282,1.51099,0.00977218
27388,None,None,0.011301
27389,0.539282,1.35992,None
27437,0.539282,1.13946,0.0143737
27703,0.5393,0.0415832,0.00828505
27736,0.5393,0.0253141,0.0053525
27767,None,0.0145018,0.00418127
27768,0.5393,None,None
27927,0.5393,0.275069,1.33428
27958,None,0.296068,1.43973
27959,0.5393,None,None
27991,0.5393,0.317982,1.56121
28023,0.572583,0.345513,1.68836
28054,0.572583,0.372136,1.78963
28325,0.572583,0.612247,0.915608
28547,0.6156,0.789285,0.82365
28595,0.6156,0.832137,0.824443
28642,None,0.863293,0.811312
28643,0.6156,None,None
28865,0.6156,1.04441,0.801876
29214,None,0.794494,0.712615
29215,0.653946,None,None
29246,0.653946,0.786674,0.723922
29278,None,None,0.703213
29279,0.653946,0.782496,None
29311,0.653946,0.776732,0.717267
29594,None,None,0.530052
29595,0.687549,0.715473,None
29627,None,0.710899,0.571749
29628,0.687549,None,None
29658,0.687549,0.696683,0.517604
29688,None,None,0.500202
29689,0.687549,0.693077,None
29724,None,0.674665,0.486752
29725,0.687549,None,None
29846,None,0.641823,0.473633
29847,0.687549,None,None
29863,None,0.63192,0.47529
29864,0.687549,None,None
29895,None,0.628167,0.482634
29896,0.687549,None,None
30052,None,None,0.476098
30053,0.711018,0.580615,None
30180,None,None,0.497302
30181,0.711018,0.553259,None
30226,0.711018,0.539434,0.500274
30258,None,0.537619,0.495338
30259,0.711018,None,None
30289,None,0.524828,0.483501
30290,0.711018,None,None
30321,0.711018,0.512606,0.461769
30399,None,0.480571,0.414413
30400,0.711018,None,None
30448,0.711018,0.479564,0.404412
30781,0.732967,0.451893,0.416008
30812,None,0.448063,0.408864
30813,0.732967,None,None
30906,None,None,0.429726
30907,0.732967,0.446352,None
30943,None,None,0.434873
30944,0.732967,0.444978,None
31002,None,None,0.435185
31003,0.732967,0.44089,None
31033,None,None,0.422949
31034,0.753501,0.436461,None
31239,0.753501,0.417846,0.408813
31271,0.753501,0.41801,0.4159
31288,0.753501,0.418356,0.417817
31319,None,None,0.421309
31320,0.753501,0.419852,None
31366,0.753501,0.422823,0.427446
31399,0.753501,0.424773,0.436914
31446,None,None,0.45045
31447,0.753501,0.426739,None
31494,None,None,0.463322
31495,0.753501,0.429231,None
31605,0.774696,0.432727,0.477371
31637,0.774696,0.430816,0.463331
31669,0.774696,0.42893,0.442636
32144,None,None,0.445724
32145,0.794902,0.434005,None
32224,None,None,0.480828
32225,0.794902,0.442767,None
32272,None,None,0.486764
32273,0.794902,0.444257,None
32305,0.794902,0.442973,0.47414
32336,None,None,0.457978
32337,0.794902,0.441051,None
32700,None,0.428271,0.42282
32701,0.815973,None,None
32748,0.815973,0.429893,0.414801
32826,0.815973,0.425395,0.394097
32857,None,None,0.39672
32858,0.815973,0.424671,None
32888,None,0.425819,0.402564
32889,0.815973,None,None
33028,None,0.423336,0.423026
33029,0.835904,None,None
33220,0.835904,0.405335,0.386173
33252,0.835904,0.402936,0.394386
33283,0.835904,0.402474,0.402647
33313,None,None,0.406888
33314,0.835904,0.404108,None
33345,0.835904,0.406167,0.413799
33553,0.856373,0.419134,0.468218
33901,None,None,0.392032
33902,0.856373,0.417495,None
34156,None,0.423777,0.425082
34157,0.876349,None,None
34856,None,None,0.382641
34857,0.896415,0.408053,None
34905,0.896415,0.408986,0.392893
34937,None,0.411022,0.401586
34938,0.896415,None,None
34969,0.896415,0.410995,0.405708
35160,0.915915,0.399426,0.367418
35251,0.915915,0.390813,0.374734
35394,None,None,0.400457
35395,0.915915,0.394988,None
35553,0.935206,0.403836,0.448728
35600,None,0.407416,0.462693
35601,0.935206,None,None
35918,None,None,0.382015
35919,0.935206,0.401899,None
35966,None,0.400925,0.397515
35967,0.935206,None,None
35998,None,0.401494,0.403795
35999,0.935206,None,None
36219,None,None,0.447041
36220,0.808603,0.41804,None
36297,None,None,0.467968
36298,0.808603,0.424889,None
36345,0.808603,0.417155,0.421059
36377,0.808603,0.405416,0.352526
36408,0.808603,0.393534,0.283125
36693,0.514132,1.20328,4.89535
36724,0.514132,1.48851,5.99062
36757,0.514132,1.7049,7.32655
36789,0.514132,1.92225,7.49547
36821,0.514132,2.13739,7.59559
36900,None,2.69474,7.47311
36901,0.514132,None,None
36995,0.514132,3.25409,6.68436
37027,0.761664,3.34811,6.08642
37202,0.761664,3.32581,0.670043
37390,None,None,0.129786
37391,0.761664,3.28883,None
37422,None,3.29255,0.130224
37423,0.761664,None,None
37704,None,None,0.140938
37705,0.770667,2.24914,None
37735,None,None,0.155753
37736,0.770667,2.03145,None
37767,0.770667,1.81469,0.165558
38164,None,0.147119,0.152621
38165,0.744596,None,None
38210,None,None,0.145614
38211,0.744596,0.146607,None
38243,0.744596,0.146103,0.139931
38281,0.744596,0.146294,0.135884
38544,0.708956,0.160763,0.188333
39068,None,None,0.164643
39069,0.678462,0.166777,None
39148,0.678462,0.169727,0.179672
39179,None,0.170988,0.183094
39180,0.678462,None,None
39336,None,None,0.173375
39337,0.678462,0.176567,None
39369,0.678462,0.176013,0.171009
39400,0.678462,0.175324,0.170177
39637,0.652835,0.166184,0.13938
39668,0.652835,0.165895,0.138426
39732,None,None,0.152698
39733,0.652835,0.166482,None
39954,0.652835,0.16872,0.176799
40002,0.652835,0.169009,0.171316
40032,None,None,0.167239
40033,0.636983,0.168687,None
40064,0.636983,0.167748,0.166532
40175,None,None,0.163406
40176,0.636983,0.165021,None
40208,0.636983,0.16408,0.160077
40240,0.636983,0.162628,0.15302
40271,None,None,0.146669
40272,0.636983,0.16101,None
40303,0.636983,0.159851,0.141495
40447,None,None,0.166535
40448,0.636983,0.162393,None
40509,None,0.163928,0.182587
40510,0.636983,None,None
40764,0.622547,0.166637,0.16838
40809,None,0.165841,0.16984
40810,0.622547,None,None
40841,None,None,0.17359
40842,0.622547,0.16565,None
40983,None,0.165978,0.17018
40984,0.622547,None,None
41014,None,None,0.167692
41015,0.622547,0.165722,None
41047,0.609785,0.166088,0.168747
41078,None,0.167167,0.169477
41079,0.609785,None,None
41428,None,None,0.169316
41429,0.609785,0.174564,None
41476,0.609785,0.173753,0.16939
41507,0.609785,0.173366,0.166816
41823,None,None,0.172457
41824,0.596806,0.169784,None
41855,None,None,0.180984
41856,0.596806,0.1699,None
41998,0.596806,0.169894,0.17004
42045,None,None,0.165817
42046,0.584036,0.169373,None
42536,0.570464,0.162682,0.186849
42598,None,None,0.180319
42599,0.570464,0.1647,None
42629,None,0.166377,0.176421
42630,0.570464,None,None
42661,0.570464,0.16757,0.170255
42755,0.570464,0.167313,0.17145
43070,None,0.16804,0.169897
43071,0.558439,None,None
43674,None,None,0.143376
43675,0.546411,0.171641,None
43720,None,None,0.145131
43721,0.546411,0.171348,None
43751,0.546411,0.171605,0.151676
43789,None,None,0.162455
43790,0.546411,0.172785,None
43844,0.546411,0.174287,0.182435
43877,0.546411,0.173631,0.188252
44084,0.53407,0.172269,0.164706
44131,None,None,0.163108
44132,0.53407,0.170806,None
44163,None,None,0.162432
44164,0.53407,0.169322,None
44198,0.53407,0.16824,0.160527
44259,0.53407,0.165853,0.156736
44291,None,None,0.151247
44292,0.53407,0.16422,None
44387,0.53407,0.161478,0.14638
44671,0.521514,0.169685,0.172952
44703,0.521514,0.170079,0.169888
44748,None,0.169691,0.171709
44749,0.521514,None,None
44779,None,None,0.172189
44780,0.521514,0.168684,None
44859,0.521514,0.166699,0.173748
44890,0.521514,0.167096,0.176433
44922,None,None,0.179422
44923,0.521514,0.167999,None
44954,0.521514,0.168246,0.180376
44987,0.521514,0.16768,0.175184
45130,0.509927,0.170624,0.175655
45161,0.509927,0.172299,0.18329
45193,None,0.173339,0.189939
45194,0.509927,None,None
45272,0.509927,0.175965,0.189826
45493,0.509927,0.176924,0.169387
45541,None,None,0.164795
45542,0.498936,0.175729,None
45833,None,None,0.171754
45834,0.498936,0.172541,None
45892,0.498936,0.173205,0.188082
45938,0.498936,0.821117,3.44965
46095,None,None,4.77392
46096,0.567508,1.09851,None
46127,0.567508,1.15738,1.94283
46159,0.567508,1.21231,1.99777
46175,0.567508,1.23095,1.98998
46207,None,1.28883,1.91345
46208,0.567508,None,None
46430,0.567508,1.68938,1.99781
46589,None,None,3.18382
46590,0.656676,2.22488,None
46907,0.656676,6.95169,18.6962
46955,0.656676,7.47075,22.6072
46987,0.656676,8.72865,25.906
47019,0.656676,9.82206,28.9639
47130,None,14.6356,40.7201
47131,1.23531,None,None
47162,1.23531,16.2277,44.9694
47194,None,None,48.542
47195,1.23531,17.8949,None
47226,None,None,52.2401
47227,1.23531,20.4026,None
47385,None,None,78.4274
47386,1.23531,33.3242,None
47417,None,None,85.0035
47418,1.23531,36.2922,None
47513,1.23531,46.9106,107.346
47561,5.20552,53.1436,116.047
47661,None,None,134.315
47662,5.20552,66.5253,None
47908,5.20552,103.578,168.301
47941,5.20552,108.469,173.95
47988,5.20552,117.619,188.381
48020,5.20552,123.058,197.604
48052,13.6179,129.013,210.31
48323,13.6179,201.682,354.963
48371,13.6179,218.214,382.015
48402,None,None,403.265
48403,13.6179,228.841,None
48434,13.6179,239.02,416.672
48848,32.6623,409.635,584.76
48879,32.6623,423.498,596.539
48943,None,451.006,625.675
48944,32.6623,None,None
48974,32.6623,464.355,637.897
49180,None,546.836,656.211
49181,62.426,None,None
49212,62.426,557.414,662.438
49244,62.426,567.821,670.725
49324,62.426,593.584,697.03
49560,97.078,651.828,713.26
49608,None,661.095,714.697
49609,97.078,None,None
49639,None,None,715.745
49640,97.078,665.795,None
49845,97.078,693.099,717.314
49970,97.078,700.584,709.208
50002,97.078,701.895,706.86
50033,None,703.332,705.043
50034,132.717,None,None
50161,None,708.793,697.14
50162,132.717,None,None
50194,132.717,708.929,694.331
50225,132.717,708.64,691.907
50257,132.717,707.674,688.968
50273,None,707.371,687.703
50274,132.717,None,None
50305,None,706.337,685.408
50306,132.717,None,None
50607,166.832,693.451,669.265
50639,166.832,691.802,667.886
50671,166.832,690.145,666.798
50703,166.832,688.495,665.941
50780,None,None,665.284
50781,166.832,684.274,None
50908,166.832,678.177,664.602
50988,166.832,674.93,663.865
51004,166.832,674.557,663.756
51036,200.064,673.106,663.737
51140,200.064,669.876,663.406
51195,200.064,668.538,662.71
51227,None,None,661.822
51228,200.064,667.51,None
51258,200.064,666.77,660.791
51289,None,None,659.898
51290,200.064,666.077,None
51321,None,None,659.126
51322,200.064,665.418,None
51401,200.064,663.84,657.734
51417,200.064,663.504,657.609
51656,233.029,660.95,657.381
51688,233.029,660.706,657.159
51766,None,660.021,657.029
51767,233.029,None,None
51814,None,659.662,656.727
51815,233.029,None,None
51846,233.029,659.255,656.338
52084,265.754,656.335,650.71
52115,265.754,655.959,650.456
52226,265.754,654.579,649.793
52258,265.754,654.3,649.309
52289,265.754,654,648.852
52335,265.754,653.601,648.203
52638,None,649.177,641.546
52639,298.13,None,None
52670,298.13,648.603,640.467
52701,None,648.011,639.406
52702,298.13,None,None
52843,298.13,645.267,636.835
52875,298.13,644.735,636.522
52906,298.13,644.03,636.061
52937,298.13,643.512,635.447
53285,None,None,626.925
53286,329.938,636.36,None
53316,None,635.589,625.542
53317,329.938,None,None
53347,None,None,624.135
53348,329.938,634.82,None
53427,329.938,632.795,621.997
53680,361.159,627.07,617.741
53711,361.159,626.445,617.286
53743,361.159,625.817,616.809
53775,361.159,625.19,616.424
54031,391.831,618.977,609.28
54063,391.831,618.251,608.451
54094,None,None,607.909
54095,391.831,617.507,None
54126,391.831,616.581,607.524
54158,391.831,615.903,607.285
54524,422.092,609.567,604.395
54572,422.092,608.805,604.113
54610,None,608.219,603.63
54611,422.092,None,None
54731,None,606.318,601.46
54732,422.092,None,None
54764,422.092,605.866,601.139
54842,None,604.913,601.45
54843,422.092,None,None
54890,422.092,604.435,601.806
55095,None,603.199,601.85
55096,452.167,None,None
55127,None,None,601.931
55128,452.167,602.991,None
55158,None,602.85,601.98
55159,452.167,None,None
55174,None,None,601.981
55175,452.167,602.811,None
55351,452.167,577.276,476.03
55396,None,None,436.011
55397,452.167,568.18,None
55493,452.167,551.514,421.888
55540,None,542.178,419.89
55541,476.575,None,None
55588,476.575,532.847,418.099
55764,476.575,500.865,413.105
55811,None,None,411.946
55812,476.575,491.292,None
56098,497.043,435.027,406.962
56130,497.043,429.129,406.548
56162,497.043,423.23,406.097
56272,497.043,412.457,404.844
56288,497.043,411.967,404.725
56320,497.043,411.281,404.398
56511,None,407.764,402.515
56512,497.043,None,None
56687,None,None,401.405
56688,517.136,405.33,None
56736,517.136,404.741,400.822
56767,None,None,400.416
56768,517.136,404.397,None
56798,None,None,400.232
56799,517.136,404.064,None
56830,None,None,400.07
56831,517.136,403.737,None
56975,517.136,402.417,399.452
57022,536.24,402.029,399.27
57102,536.24,371.933,249.522
57150,536.24,351.657,149.659
57180,536.24,339.524,89.7929
57211,536.24,327.382,29.9251
57242,None,None,0.049156
57243,536.24,315.254,None
57526,None,None,0.0500381
57527,532.303,202.467,None
57574,None,None,0.0495911
57575,532.303,182.35,None
57607,532.303,166.298,0.0501275
57639,532.303,154.285,0.0499845
57718,532.303,122.268,0.0493109
57766,None,106.269,0.0485688
57767,532.303,None,None
57798,532.303,90.2781,0.0479281
57829,None,None,0.0479281
57830,532.303,78.2852,None
58002,None,10.4192,0.0477403
58003,532.303,None,None
58126,None,0.0487596,0.0488669
58127,523.885,None,None
58157,523.885,0.0488132,0.0484407
58188,523.885,0.0487328,0.0473022
58219,523.885,0.048691,0.0478059
58251,523.885,0.0487268,0.0478059
58329,None,None,0.049305
58330,523.885,0.0488698,None
58362,523.885,0.0487894,0.0493526
58393,523.885,0.0487834,0.0504166
58425,523.885,0.0486761,0.0495017
58553,504.835,0.0485957,0.0487417
58600,None,None,0.0483245
58601,504.835,0.0483721,None
58633,504.835,0.0484675,0.0488132
58665,504.835,0.0483334,0.047937
58952,504.835,0.0487864,0.0485301
58998,504.835,0.0489742,0.0490367
59029,None,None,0.04915
59030,475.065,0.0489295,None
59062,475.065,0.0487089,0.048402
59252,475.065,0.0485778,0.0469983
59284,475.065,0.0485539,0.0473619
59364,475.065,0.0480711,0.0463992
59380,475.065,0.047937,0.0459731
59411,475.065,0.0478983,0.0457197
59443,None,0.0478923,0.0458807
59444,475.065,None,None
59475,None,None,0.0450134
59476,475.065,0.0477314,None
59555,440.407,0.0476032,0.0462383
59603,440.407,0.047639,0.0472367
59635,440.407,0.047496,0.0470728
59667,440.407,0.0474483,0.046888
59699,440.407,0.0474513,0.0473678
59954,440.407,0.0473827,0.047788
59986,440.407,0.0472307,0.047484
60018,440.407,0.0469834,0.047031
60049,404.762,0.0470877,0.0474662
60082,404.762,0.0472397,0.047648
60161,404.762,0.0473082,0.0475466
60209,404.762,0.0473112,0.0482827
60240,404.762,0.0472456,0.047949
60272,404.762,0.0471622,0.047186
60303,404.762,0.0472516,0.0469476
60382,None,0.0475079,0.047335
60383,404.762,None,None
60398,None,None,0.0466198
60399,404.762,0.0474811,None
60494,None,None,0.0479579
60495,404.762,0.0478446,None
60589,370.641,0.0477105,0.0480771
60636,None,None,0.0479609
60637,370.641,0.047788,None
60651,None,0.0478148,0.0480503
60652,370.641,None,None
60683,370.641,0.0478864,0.047648
60713,None,None,0.0471503
60714,370.641,0.0478297,None
60889,None,0.0478297,0.0488102
60890,370.641,None,None
60969,370.641,0.0478327,0.0490695
61000,None,0.0480711,0.0492483
61001,370.641,None,None
61032,None,0.0482172,0.0493884
61033,337.403,None,None
61064,None,None,0.048539
61065,337.403,0.0482023,None
61097,337.403,0.0480652,0.0489682
61176,337.403,0.047943,0.0476748
61208,337.403,0.04794,0.0472128
61256,337.403,0.0482678,0.0482649
61288,337.403,0.0482917,0.0484675
61320,337.403,0.0483394,0.049293
61621,304.432,0.0482798,0.0480652
61653,None,0.04839,0.0483602
61654,304.432,None,None
61795,304.432,0.0482827,0.0492543
61811,304.432,0.0483483,0.0492066
61842,304.432,0.0482738,0.0485361
61874,304.432,0.0483572,0.0493556
61984,304.432,0.0484228,0.0492483
62031,271.701,0.0483662,0.0494093
62061,None,None,0.0498772
62062,271.701,0.0485241,None
62092,None,None,0.0496984
62093,271.701,0.0485867,None
62125,271.701,0.0487775,0.0507027
62266,271.701,0.0486404,0.0484139
62282,271.701,0.0487089,0.0490129
62314,271.701,0.0487119,0.0491768
62440,271.701,0.0488579,0.0481248
62488,271.701,0.0489235,0.0478655
62599,239.319,0.0488579,0.0472218
62631,239.319,0.048697,0.0469625
62725,239.319,0.0485808,0.0471205
62835,None,None,0.047338
62836,239.319,0.048393,None
62867,239.319,0.0483006,0.0475019
62899,None,None,0.0473112
62900,239.319,0.0481665,None
62931,239.319,0.0484139,0.0477493
62971,239.319,0.0481874,0.0478297
63025,None,None,0.0480473
63026,207.505,0.0482053,None
63057,207.505,0.0478774,0.0478208
63153,None,None,0.0479102
63154,207.505,0.0478774,None
63233,207.505,0.0477999,0.0481725
63248,207.505,0.0478595,0.0488609
63279,None,None,0.0491112
63280,207.505,0.047797,None
63312,207.505,0.0478566,0.0493705
63343,207.505,0.047794,0.0483364
63535,176.277,0.0479639,0.0495434
63662,176.277,0.0485212,0.0500232
63693,None,None,0.0495672
63694,176.277,0.0486076,None
63726,176.277,0.0486642,0.0499547
63757,176.277,0.0487208,0.0496268
63932,176.277,0.048852,0.0490963
63963,176.277,0.0488788,0.0487208
64042,None,None,0.0500083
64043,145.6,0.0492781,None
64075,145.6,0.0493467,0.0494152
64106,None,None,0.0492781
64107,145.6,0.049299,None
64139,145.6,0.04915,0.0493556
64170,None,None,0.0492603
64171,145.6,0.0492007,None
64249,145.6,0.049153,0.0477374
64279,None,None,0.0479907
64280,145.6,0.0491053,None
64312,145.6,0.0491023,0.0485927
64328,145.6,0.049144,0.0482857
64374,None,0.0490844,0.0479013
64375,145.6,None,None
64454,145.6,0.0491917,0.0490487
64486,145.6,0.0490844,0.0491768
64517,None,0.0491709,0.0487864
64518,145.6,None,None
64677,115.333,0.0490427,0.0491947
64725,115.333,0.0488579,0.0488549
64756,None,None,0.0491202
64757,115.333,0.0489026,None
64789,115.333,0.0488818,0.0489444
64868,115.333,0.0486642,0.0476956
64980,115.333,0.048703,0.0478029
65044,85.2517,0.0485808,0.0491947
65076,85.2517,0.0484943,0.0484794
65108,85.2517,0.0485182,0.0483304
65139,None,None,0.0482917
65140,85.2517,0.0485182,None
65172,85.2517,0.0485539,0.0488549
1,60.8369,0.0483364,0.0485063
49,60.8369,0.0482708,0.0479996
86,60.8369,0.0481874,0.0487238
144,60.8369,0.0481129,0.048098
176,60.8369,0.0479847,0.0476599
208,60.8369,0.0480443,0.047484
239,None,0.04794,0.0472367
240,60.8369,None,None
271,None,None,0.0466019
272,60.8369,0.047788,None
351,None,None,0.0480294
352,60.8369,0.0480115,None
367,60.8369,0.0480324,0.0476003
571,40.2822,0.0479519,0.0481397
603,40.2822,0.04794,0.0481218
634,40.2822,0.0477463,0.0479013
666,40.2822,0.047785,0.0478655
745,40.2822,0.0478834,0.0479549
841,40.2822,0.0479072,0.0483304
873,40.2822,0.0481397,0.0490725
968,40.2822,0.0478983,0.0491589
1015,20.089,0.0479519,0.0487685
1046,None,None,0.0475079
1047,20.089,0.0477314,None
1077,20.089,0.0475764,0.0462145
1157,20.089,0.0476003,0.0463307
1172,None,None,0.0464916
1173,20.089,0.0477523,None
1204,20.089,0.0477493,0.0464737
1236,20.089,0.0478774,0.0480711
1268,20.089,0.0482917,0.0499636
1347,None,0.0480205,0.0496358
1348,20.089,None,None
1379,None,None,0.0485659
1380,20.089,0.0480384,None
1411,20.089,0.0480801,0.0495642
1443,None,None,0.0484914
1444,20.089,0.0481486,None
1475,None,0.0482053,0.0478178
1476,20.089,None,None
1555,0.0880152,0.0481635,0.0490397
1603,0.0880152,0.048241,0.0487417
1635,0.0880152,0.0482142,0.0481039
1667,0.0880152,0.0481814,0.0478119
1746,None,0.048089,0.0474095
1747,0.0880152,None,None
1794,None,0.0482887,0.0471532
1795,0.0880152,None,None
1827,0.0880152,0.048095,0.0479281
1858,0.0880152,0.0482619,0.0486672
1968,None,0.0483334,0.0493914
1969,0.0880152,None,None
2032,0.0482887,0.0483423,0.0483751
2063,0.0482887,0.0484645,0.0480682
2096,0.0482887,0.0487208,0.0486523
2285,None,0.0479966,0.0470698
2286,0.0482887,None,None
2365,0.0482887,0.0481069,0.047034
2412,0.0482887,0.0479847,0.0473589
2444,0.0482887,0.0479132,0.0470638
2586,0.0482351,0.0477821,0.0475258
2618,0.0482351,0.0479281,0.0480592
2649,0.0482351,0.0479162,0.0478208
2680,0.0482351,0.047797,0.0472963
2713,0.0482351,0.0480175,0.0486344
2790,None,0.0478357,0.0476003
2791,0.0482351,None,None
2823,0.0482351,0.0479132,0.0478446
2998,0.0481755,0.0476331,0.0477225
3189,None,0.0476211,0.0482559
3190,0.0481755,None,None
3237,None,0.0478268,0.0484109
3238,0.0481755,None,None
3269,0.0481755,0.0478268,0.0487536
3301,0.0481755,0.0482261,0.0508487
3332,0.0481755,0.0485003,0.0515342
3412,0.0481755,0.048542,0.050658
3428,0.0481755,0.048545,0.050354
3460,0.0481755,0.048542,0.0506938
3492,0.0481874,0.0484645,0.0489593
3523,0.0481874,0.048539,0.0480443
3791,0.0481874,0.0483274,0.0475079
3823,0.0481874,0.0483751,0.048086
