timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
12783,19.7502,0.0203162,None
12815,19.7502,0.0203609,0.0203043
12846,19.7502,0.0204116,0.0209183
12879,19.7502,0.0203788,0.020954
12973,None,None,0.0216097
12974,0.0596672,0.0206441,None
13005,0.0596672,0.0207424,0.0220776
13259,0.0596672,0.0204802,0.0190347
13291,0.0596672,0.0203818,0.0193506
13385,0.0596672,0.0203371,0.0199646
13417,0.0596672,0.0203878,0.0200748
13448,None,0.0203878,0.0202656
13449,0.0204116,None,None
13496,0.0204116,0.0204951,0.0204891
13590,0.0204116,0.0204206,0.0205368
13654,0.0204116,0.0204861,0.0206649
13702,0.0204116,0.0205427,0.0203311
13797,0.0204116,0.0206172,0.0214994
13956,0.0204384,0.0203848,0.0206321
14002,None,None,0.0199258
14003,0.0204384,0.0202,None
14048,None,None,0.0200748
14049,0.0204384,0.0201255,None
14080,0.0204384,0.0201911,0.019905
14208,0.0204384,0.0204206,0.0203401
14256,0.0204384,0.0205338,0.0208974
14287,None,None,0.0209451
14288,0.0204384,0.0205487,None
14319,0.0204384,0.0204086,0.0205576
14351,None,0.0204593,0.020501
14352,0.0204384,None,None
14495,0.0204235,0.0206262,0.0210136
14542,0.0204235,0.0206202,0.0210077
14636,None,0.0206262,0.0204593
14637,0.0204235,None,None
14669,0.0204235,0.0205398,0.0201166
14700,None,None,0.0201434
14701,0.0204235,0.0205755,None
14733,0.0204235,0.0205994,0.0205874
14811,None,None,0.0204116
14812,0.0204235,0.0204057,None
14844,0.0204235,0.0204891,0.0203341
14938,None,0.0204206,0.0201523
14939,0.0204176,None,None
15003,0.0204176,0.0204891,0.0205249
15129,None,0.0204176,0.0198901
15130,0.0204176,None,None
15161,0.0204176,0.0203729,0.020045
15242,0.0204176,0.0202537,0.0198394
15288,0.0204176,0.0202686,0.0203669
15320,0.0204176,0.0204384,0.0207037
15461,None,0.0204444,0.0215441
15462,0.0204414,None,None
15507,None,0.0203848,0.0209957
15508,0.0204414,None,None
15540,0.0204414,0.0204146,0.0204831
15633,0.0204414,0.020352,0.0198334
15666,0.0204414,0.0203967,0.0199497
15824,None,0.0204921,0.0206143
15825,0.0204414,None,None
15857,0.0204414,0.0204235,0.0204265
15889,0.0204414,0.020346,0.0198603
15920,None,0.0202209,0.0195235
15921,0.0204414,None,None
15951,0.0203997,0.0202358,0.019443
15998,0.0203997,0.0201911,0.0192732
16062,0.0203997,0.0203133,0.0192344
16109,0.0203997,0.0203311,0.0204474
16141,None,None,0.0201225
16142,0.0203997,0.0202656,None
16174,0.0203997,0.0202745,0.0202149
16317,0.0203997,0.0200778,0.0195116
16365,0.0203997,0.0199527,0.0193983
16491,0.020355,0.0198513,0.019601
16539,0.020355,0.0197887,0.0196874
16743,0.020355,0.0198871,0.0205755
16774,0.020355,0.0198334,0.0202388
16853,None,None,0.0196725
16854,0.020355,0.019756,None
16902,0.020355,0.0199139,0.0195622
16933,0.0203401,0.0199586,0.0199616
16965,None,0.0199944,0.0200331
16966,0.0203401,None,None
17077,None,0.0200599,0.0207812
17078,0.0203401,None,None
17124,0.0203401,0.0200748,0.0208586
17156,0.0203401,0.0201732,0.0212729
17188,0.0203401,0.0201941,0.021106
